suite_family,prior_regime,p_total_quartile,n_train_quartile,method,valid_count,mean_mse_betaX,mean_r2_betaX,mean_rank_mse_betaX
ood_primary,E,Q2,Q1,LinearRegression,15,0.11360758163951457,0.9823669606698981,1.6
ood_primary,E,Q2,Q1,MLP,15,0.9200241039539422,0.8580833859785207,4.2
ood_primary,E,Q2,Q1,RandomForest,15,2.4304666328565783,0.6782997164829524,7.533333333333333
ood_primary,E,Q2,Q1,Ridge,15,0.11322223633672547,0.9825563268653222,1.4
ood_primary,E,Q2,Q1,SVR,15,2.6607038152245015,0.6708160351039487,7.6
ood_primary,E,Q2,Q1,XGBoost,15,2.7960080475194298,0.628758110103868,8.066666666666666
ood_primary,E,Q2,Q2,AutoGluon,6,0.48991963609250494,0.9281745496886237,3.1666666666666665
ood_primary,E,Q2,Q2,CatBoost,6,1.193306820966958,0.8286687061615092,5.0
ood_primary,E,Q2,Q2,DeepSetModel-MC,6,7.224724032518587,-0.0169123961985379,11.0
ood_primary,E,Q2,Q2,FixedRidgeLambda1,6,0.10999849081279896,0.9840737429596054,1.0
ood_primary,E,Q2,Q2,KNN,6,2.757062243269603,0.6068501334391555,10.0
ood_primary,E,Q2,Q2,LightGBM,6,1.6940067399955472,0.7602309766157993,6.5
ood_primary,E,Q2,Q2,LinearRegression,6,0.11410577897858087,0.9835021206583742,2.0
ood_primary,E,Q2,Q2,MLP,6,0.9176861886348301,0.8611153628436335,4.166666666666667
ood_primary,E,Q2,Q2,RandomForest,6,1.6777208209813033,0.7565061738729085,6.666666666666667
ood_primary,E,Q2,Q2,Ridge,6,0.10999849081279896,0.9840737429596054,1.0
ood_primary,E,Q2,Q2,SVR,6,2.0920748048524183,0.7022112135929417,7.833333333333333
ood_primary,E,Q2,Q2,XGBoost,6,2.282644701315145,0.6697087818927562,8.666666666666666
ood_primary,E,Q2,Q3,AutoGluon,12,0.33533740393477784,0.9565318554412002,3.1666666666666665
ood_primary,E,Q2,Q3,CatBoost,12,1.7858604975062764,0.773348879858193,5.25
ood_primary,E,Q2,Q3,DeepSetModel-MC,12,8.13554236413536,-0.04787223715705252,11.0
ood_primary,E,Q2,Q3,FixedRidgeLambda1,12,0.07689839088076396,0.9884643088524765,1.4166666666666667
ood_primary,E,Q2,Q3,KNN,12,2.974273683320775,0.6147549065791407,8.666666666666666
ood_primary,E,Q2,Q3,LightGBM,12,2.715902915780094,0.6372929749386242,7.916666666666667
ood_primary,E,Q2,Q3,LinearRegression,12,0.07705331762892793,0.9884427793772131,1.5833333333333333
ood_primary,E,Q2,Q3,MLP,12,0.6761251371998435,0.9033833359406876,3.8333333333333335
ood_primary,E,Q2,Q3,RandomForest,12,2.6966092240263433,0.6536983626879677,7.75
ood_primary,E,Q2,Q3,Ridge,12,0.07689839088076396,0.9884643088524765,1.4166666666666667
ood_primary,E,Q2,Q3,SVR,12,2.5883039347840255,0.6797075542242751,7.0
ood_primary,E,Q2,Q3,XGBoost,12,2.804631641114367,0.6308067156562337,8.416666666666666
ood_primary,E,Q2,Q4,AutoGluon,3,0.5695517889890569,0.9546336814840242,3.3333333333333335
ood_primary,E,Q2,Q4,CatBoost,3,3.0960639088800193,0.7466539627957447,5.333333333333333
ood_primary,E,Q2,Q4,DeepSetModel-MC,3,13.01292433706496,-0.061161193934482,11.0
ood_primary,E,Q2,Q4,FixedRidgeLambda1,3,0.06549807388244387,0.9946922718235487,2.0
ood_primary,E,Q2,Q4,KNN,3,5.937664963223181,0.5159649126966865,10.0
ood_primary,E,Q2,Q4,LightGBM,3,3.4001181876796545,0.7216966900787973,6.0
ood_primary,E,Q2,Q4,LinearRegression,3,0.0635105844493077,0.9948560875951927,1.0
ood_primary,E,Q2,Q4,MLP,3,0.6382592780831685,0.9483070688126748,3.6666666666666665
ood_primary,E,Q2,Q4,RandomForest,3,3.74999063937404,0.6931909853873913,7.0
ood_primary,E,Q2,Q4,Ridge,3,0.06549807388244387,0.9946922718235487,2.0
ood_primary,E,Q2,Q4,SVR,3,5.6110655041795345,0.5421024162242121,9.0
ood_primary,E,Q2,Q4,XGBoost,3,3.825133944272503,0.6878166646222755,7.666666666666667
ood_primary,E,Q3,Q1,AutoGluon,12,0.7237583515729358,0.9455508038095602,3.25
ood_primary,E,Q3,Q1,CatBoost,12,3.4104485943429914,0.7493701127472515,5.583333333333333
ood_primary,E,Q3,Q1,DeepSetModel-MC,12,13.636803281012979,-0.02947177760095945,11.0
ood_primary,E,Q3,Q1,FixedRidgeLambda1,12,0.0985896851121526,0.9911732027720624,1.3333333333333333
ood_primary,E,Q3,Q1,KNN,12,5.495029409373584,0.5881795531314901,8.75
ood_primary,E,Q3,Q1,LightGBM,12,3.93918895740993,0.6817853270868081,7.083333333333333
ood_primary,E,Q3,Q1,LinearRegression,12,0.09985637944146958,0.9908973594305234,1.6666666666666667
ood_primary,E,Q3,Q1,MLP,12,0.878294951090119,0.9210231034270979,3.75
ood_primary,E,Q3,Q1,RandomForest,12,4.600260687584105,0.6621218990740153,7.666666666666667
ood_primary,E,Q3,Q1,Ridge,12,0.0985896851121526,0.9911732027720624,1.3333333333333333
ood_primary,E,Q3,Q1,SVR,12,5.052425394840174,0.6389397947089135,7.75
ood_primary,E,Q3,Q1,XGBoost,12,4.752505778795439,0.6285439425438297,8.166666666666666
ood_primary,E,Q3,Q2,AutoGluon,3,0.40377299323479915,0.9741535052870455,3.0
ood_primary,E,Q3,Q2,CatBoost,3,4.00233653867382,0.7326509405936118,6.333333333333333
ood_primary,E,Q3,Q2,DeepSetModel-MC,3,15.218164080415596,-0.0042219286703936995,11.0
ood_primary,E,Q3,Q2,FixedRidgeLambda1,3,0.03977682131498807,0.9972043473682867,2.0
ood_primary,E,Q3,Q2,KNN,3,5.520253476673983,0.6538148901607203,7.666666666666667
ood_primary,E,Q3,Q2,LightGBM,3,3.6509462719605197,0.7545673623112682,5.666666666666667
ood_primary,E,Q3,Q2,LinearRegression,3,0.03840223751659486,0.9972971193850942,1.0
ood_primary,E,Q3,Q2,MLP,3,0.8300340420599168,0.9461046597694961,4.0
ood_primary,E,Q3,Q2,RandomForest,3,5.706757035811923,0.6235463952990844,9.0
ood_primary,E,Q3,Q2,Ridge,3,0.03977682131498807,0.9972043473682867,2.0
ood_primary,E,Q3,Q2,SVR,3,5.523309153657915,0.6547391221751743,7.666666666666667
ood_primary,E,Q3,Q2,XGBoost,3,5.201159561759869,0.6532711880833925,8.666666666666666
ood_primary,E,Q3,Q3,AutoGluon,6,0.4982410773526595,0.9716208391283389,3.0
ood_primary,E,Q3,Q3,CatBoost,6,3.6794773147574786,0.7910869479160878,5.0
ood_primary,E,Q3,Q3,DeepSetModel-MC,6,18.120992813472633,-0.026022448391848547,11.0
ood_primary,E,Q3,Q3,FixedRidgeLambda1,6,0.08263027567122196,0.9952112470170684,1.6666666666666667
ood_primary,E,Q3,Q3,KNN,6,6.756914756530332,0.617837172375732,8.833333333333334
ood_primary,E,Q3,Q3,LightGBM,6,4.961264102892495,0.7166478905087428,6.333333333333333
ood_primary,E,Q3,Q3,LinearRegression,6,0.08113539865729859,0.995297094772608,1.3333333333333333
ood_primary,E,Q3,Q3,MLP,6,0.8870805800831972,0.9497785924444077,4.0
ood_primary,E,Q3,Q3,RandomForest,6,5.704263168154722,0.6743452525868926,7.666666666666667
ood_primary,E,Q3,Q3,Ridge,6,0.08263027567122196,0.9952112470170684,1.6666666666666667
ood_primary,E,Q3,Q3,SVR,6,6.214889731665235,0.6526420304316466,7.833333333333333
ood_primary,E,Q3,Q3,XGBoost,6,6.736901407391142,0.6152807542675257,9.333333333333334
ood_primary,E,Q3,Q4,AutoGluon,3,0.1980890701427669,0.9625221236022242,3.0
ood_primary,E,Q3,Q4,CatBoost,3,1.6770733404947287,0.6821328592049243,5.333333333333333
ood_primary,E,Q3,Q4,DeepSetModel-MC,3,5.378905478232524,-0.023917545319111957,11.0
ood_primary,E,Q3,Q4,FixedRidgeLambda1,3,0.045455826451166435,0.9914254922024438,1.0
ood_primary,E,Q3,Q4,KNN,3,2.354530723330104,0.5512783787863617,9.0
ood_primary,E,Q3,Q4,LightGBM,3,1.9457122835433047,0.6317944373794938,7.666666666666667
ood_primary,E,Q3,Q4,LinearRegression,3,0.04620861622017236,0.9912835852141137,2.0
ood_primary,E,Q3,Q4,MLP,3,0.7279713905739983,0.861566413052702,4.0
ood_primary,E,Q3,Q4,RandomForest,3,2.157617894478849,0.5898392941633243,8.0
ood_primary,E,Q3,Q4,Ridge,3,0.045455826451166435,0.9914254922024438,1.0
ood_primary,E,Q3,Q4,SVR,3,1.7774968508377744,0.6639224719987967,5.666666666666667
ood_primary,E,Q3,Q4,XGBoost,3,2.277507408378421,0.5682280828398015,9.333333333333334
ood_primary,E,Q4,Q1,AutoGluon,6,0.519500680442264,0.9556923503542682,3.1666666666666665
ood_primary,E,Q4,Q1,CatBoost,6,3.6631334397426483,0.6844600255999778,5.666666666666667
ood_primary,E,Q4,Q1,DeepSetModel-MC,6,12.347995925120733,-0.07978543211266086,11.0
ood_primary,E,Q4,Q1,FixedRidgeLambda1,6,0.07311817777949342,0.9927601159777946,1.6666666666666667
ood_primary,E,Q4,Q1,KNN,6,5.376722761351169,0.5273957617147998,8.5
ood_primary,E,Q4,Q1,LightGBM,6,4.440517605300298,0.6062336631636737,6.833333333333333
ood_primary,E,Q4,Q1,LinearRegression,6,0.07323738437595094,0.9927762158907787,1.3333333333333333
ood_primary,E,Q4,Q1,MLP,6,0.823184200368627,0.9250997405529408,3.8333333333333335
ood_primary,E,Q4,Q1,RandomForest,6,5.109023346132231,0.5569786707864267,7.666666666666667
ood_primary,E,Q4,Q1,Ridge,6,0.07311817777949342,0.9927601159777946,1.6666666666666667
ood_primary,E,Q4,Q1,SVR,6,4.871955921921503,0.5898826438598891,7.166666666666667
ood_primary,E,Q4,Q1,XGBoost,6,6.078644398181496,0.46917984795278694,9.166666666666666
ood_primary,E,Q4,Q2,AutoGluon,12,0.5382489736975499,0.965620821078829,3.25
ood_primary,E,Q4,Q2,CatBoost,12,4.760087095759564,0.6917360430687925,5.416666666666667
ood_primary,E,Q4,Q2,DeepSetModel-MC,12,16.010947037250077,-0.014146866973722591,11.0
ood_primary,E,Q4,Q2,FixedRidgeLambda1,12,0.06806618925374737,0.9953982210630592,1.6666666666666667
ood_primary,E,Q4,Q2,KNN,12,7.358870136849066,0.5125134412001149,8.75
ood_primary,E,Q4,Q2,LightGBM,12,5.403033631939562,0.6466344693603552,6.416666666666667
ood_primary,E,Q4,Q2,LinearRegression,12,0.06568442548934125,0.9955360448924893,1.3333333333333333
ood_primary,E,Q4,Q2,MLP,12,0.7746035899203644,0.9458005691189179,3.75
ood_primary,E,Q4,Q2,RandomForest,12,6.973677119423599,0.5391943016534587,8.416666666666666
ood_primary,E,Q4,Q2,Ridge,12,0.06806618925374737,0.9953982210630592,1.6666666666666667
ood_primary,E,Q4,Q2,SVR,12,6.509085949482131,0.5879500181670418,7.666666666666667
ood_primary,E,Q4,Q2,XGBoost,12,6.820814944423643,0.5418671316835865,8.333333333333334
ood_primary,E,Q4,Q3,AutoGluon,9,0.4375471943656089,0.9602094936179176,3.0
ood_primary,E,Q4,Q3,CatBoost,9,3.475528616341544,0.6938851185383138,5.333333333333333
ood_primary,E,Q4,Q3,DeepSetModel-MC,9,12.946288688101696,-0.011996067866741617,11.0
ood_primary,E,Q4,Q3,FixedRidgeLambda1,9,0.0794308365091408,0.9891065694699227,1.2222222222222223
ood_primary,E,Q4,Q3,KNN,9,5.6989123515372215,0.5160681824766834,9.11111111111111
ood_primary,E,Q4,Q3,LightGBM,9,3.7768058794083603,0.6589207078210372,6.222222222222222
ood_primary,E,Q4,Q3,LinearRegression,9,0.08061179568966544,0.9889455399925142,1.7777777777777777
ood_primary,E,Q4,Q3,MLP,9,0.9677139307900122,0.8960329142205874,4.0
ood_primary,E,Q4,Q3,RandomForest,9,4.608138158032725,0.5979244163292672,7.555555555555555
ood_primary,E,Q4,Q3,Ridge,9,0.0794308365091408,0.9891065694699227,1.2222222222222223
ood_primary,E,Q4,Q3,SVR,9,5.182542250188536,0.5930458808940782,7.777777777777778
ood_primary,E,Q4,Q3,XGBoost,9,5.4973766602568706,0.5388035729451028,9.0
ood_primary,E,Q4,Q4,AutoGluon,12,0.4125488998454714,0.9653853598442667,3.0
ood_primary,E,Q4,Q4,CatBoost,12,3.5033848625389017,0.7189925795692522,5.75
ood_primary,E,Q4,Q4,DeepSetModel-MC,12,12.567395066828198,-0.020923404928492383,11.0
ood_primary,E,Q4,Q4,FixedRidgeLambda1,12,0.09727802615070824,0.9912797522170965,1.4166666666666667
ood_primary,E,Q4,Q4,KNN,12,6.220566607870841,0.5016188270762105,9.583333333333334
ood_primary,E,Q4,Q4,LightGBM,12,3.7003409642470912,0.6998223553337719,6.5
ood_primary,E,Q4,Q4,LinearRegression,12,0.09800128286022237,0.9911976571323886,1.5833333333333333
ood_primary,E,Q4,Q4,MLP,12,0.7138960156438774,0.9370078363401725,4.0
ood_primary,E,Q4,Q4,RandomForest,12,5.006598429233923,0.6110044965532185,7.916666666666667
ood_primary,E,Q4,Q4,Ridge,12,0.09727802615070824,0.9912797522170965,1.4166666666666667
ood_primary,E,Q4,Q4,SVR,12,4.155542622463467,0.6678424698053962,6.75
ood_primary,E,Q4,Q4,XGBoost,12,5.186946782246211,0.5936687785716455,8.5
ood_primary,F,Q1,Q1,AutoGluon,6,0.12218206326892038,0.8211457757976678,2.8333333333333335
ood_primary,F,Q1,Q1,CatBoost,6,0.2743167804450633,0.6118926012266626,5.5
ood_primary,F,Q1,Q1,DeepSetModel-MC,6,1.4137277951816458,-0.04192578517047185,9.666666666666666
ood_primary,F,Q1,Q1,FixedRidgeLambda1,6,0.05296763292305651,0.9249010763075951,1.5
ood_primary,F,Q1,Q1,KNN,6,0.44652457564125836,0.47127319562747955,8.0
ood_primary,F,Q1,Q1,LightGBM,6,0.4735603190232797,0.2926953557950028,8.333333333333334
ood_primary,F,Q1,Q1,LinearRegression,6,0.05491972440488535,0.9244659379173866,1.8333333333333333
ood_primary,F,Q1,Q1,MLP,6,0.6330363766936574,-0.15440583743480074,10.166666666666666
ood_primary,F,Q1,Q1,RandomForest,6,0.2013723252709688,0.729555167135417,4.0
ood_primary,F,Q1,Q1,Ridge,6,0.05296763292305651,0.9249010763075951,1.5
ood_primary,F,Q1,Q1,SVR,6,0.2740741719507996,0.6321134545324659,5.333333333333333
ood_primary,F,Q1,Q1,XGBoost,6,0.4603571651108717,0.29509243278603703,8.833333333333334
ood_primary,F,Q1,Q2,AutoGluon,12,0.08370296851377856,0.4795012045106786,3.25
ood_primary,F,Q1,Q2,CatBoost,12,0.241951318554156,0.45490338187580476,6.333333333333333
ood_primary,F,Q1,Q2,DeepSetModel-MC,12,1.5406774677859343,-0.021063004602803196,6.0
ood_primary,F,Q1,Q2,FixedRidgeLambda1,12,0.037961149825927826,0.49425102134412846,1.9166666666666667
ood_primary,F,Q1,Q2,KNN,12,0.5124165680768075,0.36295483647757965,8.583333333333334
ood_primary,F,Q1,Q2,LightGBM,12,0.33615560635878006,0.4356546298337099,8.333333333333334
ood_primary,F,Q1,Q2,LinearRegression,12,0.03793317773872413,0.494260208773823,2.4166666666666665
ood_primary,F,Q1,Q2,MLP,12,0.6795299448647625,0.4098635652872884,9.416666666666666
ood_primary,F,Q1,Q2,RandomForest,12,0.14716226936014545,0.46757681247394345,4.666666666666667
ood_primary,F,Q1,Q2,Ridge,12,0.037961149825927826,0.49425102134412846,1.9166666666666667
ood_primary,F,Q1,Q2,SVR,12,0.29155088559965153,0.43212065733824384,6.75
ood_primary,F,Q1,Q2,XGBoost,12,0.36029822596066235,0.42250766173067267,8.333333333333334
ood_primary,F,Q1,Q3,AutoGluon,21,0.10785244257374604,0.24214031979930736,3.4285714285714284
ood_primary,F,Q1,Q3,CatBoost,21,0.2854536087635316,0.16887126706122182,7.523809523809524
ood_primary,F,Q1,Q3,DeepSetModel-MC,21,2.475490562630282,-0.013504652267103581,3.4761904761904763
ood_primary,F,Q1,Q3,FixedRidgeLambda1,21,0.04471295309130264,0.2730738098349918,2.0952380952380953
ood_primary,F,Q1,Q3,KNN,21,0.7788174713705448,0.12792372654915618,7.571428571428571
ood_primary,F,Q1,Q3,LightGBM,21,0.4051617621810967,0.10488198669262874,9.0
ood_primary,F,Q1,Q3,LinearRegression,21,0.04572341924751722,0.2729806463237234,2.9047619047619047
ood_primary,F,Q1,Q3,MLP,21,0.7395860087478626,0.024543425457239178,10.333333333333334
ood_primary,F,Q1,Q3,RandomForest,21,0.1643110962078757,0.2157787507051554,5.0476190476190474
ood_primary,F,Q1,Q3,Ridge,21,0.04471295309130264,0.2730738098349918,2.0952380952380953
ood_primary,F,Q1,Q3,SVR,21,0.5123309001749947,0.1758776876788365,5.809523809523809
ood_primary,F,Q1,Q3,XGBoost,21,0.38587873181639637,0.11408527603141887,8.80952380952381
ood_primary,F,Q1,Q4,AutoGluon,12,0.11169054522137904,0.23387021302140273,3.5833333333333335
ood_primary,F,Q1,Q4,CatBoost,12,0.22879378123031083,0.2252944069566368,6.666666666666667
ood_primary,F,Q1,Q4,DeepSetModel-MC,12,0.9855391224630506,-0.023961500599627917,3.5
ood_primary,F,Q1,Q4,FixedRidgeLambda1,12,0.06676879338630884,0.24229816392391015,2.25
ood_primary,F,Q1,Q4,KNN,12,0.38624119956229747,0.18199019177077289,8.0
ood_primary,F,Q1,Q4,LightGBM,12,0.35093880997980254,0.21318810325965018,8.583333333333334
ood_primary,F,Q1,Q4,LinearRegression,12,0.06813853253758191,0.24204429725856533,3.0833333333333335
ood_primary,F,Q1,Q4,MLP,12,0.7985249424969867,0.19760033863531665,10.416666666666666
ood_primary,F,Q1,Q4,RandomForest,12,0.13697216534875523,0.23371262986258376,4.666666666666667
ood_primary,F,Q1,Q4,Ridge,12,0.06676879338630884,0.24229816392391015,2.25
ood_primary,F,Q1,Q4,SVR,12,0.25261132966949784,0.2111598687976534,6.583333333333333
ood_primary,F,Q1,Q4,XGBoost,12,0.3406602822511693,0.21549770790748327,8.666666666666666
ood_primary,F,Q2,Q1,AutoGluon,21,0.1110299709750809,0.25778177393053037,3.4761904761904763
ood_primary,F,Q2,Q1,CatBoost,21,0.22041716870770442,0.2551546499667746,6.333333333333333
ood_primary,F,Q2,Q1,DeepSetModel-MC,21,1.969856360891379,-0.010968311914631632,3.8095238095238093
ood_primary,F,Q2,Q1,FixedRidgeLambda1,21,0.08151002935075959,0.26868196911808473,2.380952380952381
ood_primary,F,Q2,Q1,KNN,21,0.6786160318593779,0.1790511510410265,8.142857142857142
ood_primary,F,Q2,Q1,LightGBM,21,0.41113958616325047,0.2301171515223124,8.857142857142858
ood_primary,F,Q2,Q1,LinearRegression,21,0.08229202051908363,0.2684810177698775,3.142857142857143
ood_primary,F,Q2,Q1,MLP,21,0.7078767442231332,0.16131382370221864,10.333333333333334
ood_primary,F,Q2,Q1,RandomForest,21,0.15229361590111268,0.2630716557770817,4.476190476190476
ood_primary,F,Q2,Q1,Ridge,21,0.08151002935075959,0.26868196911808473,2.380952380952381
ood_primary,F,Q2,Q1,SVR,21,0.42131327080068964,0.22658548306190468,6.285714285714286
ood_primary,F,Q2,Q1,XGBoost,21,0.4331474752015275,0.2248412096372599,8.761904761904763
ood_primary,F,Q2,Q2,AutoGluon,18,0.13057853837074443,-0.22996958863478792,4.166666666666667
ood_primary,F,Q2,Q2,CatBoost,18,0.21152003663275218,-0.723693357284835,6.5
ood_primary,F,Q2,Q2,DeepSetModel-MC,18,0.7111201222996901,-0.07649154859201718,4.333333333333333
ood_primary,F,Q2,Q2,FixedRidgeLambda1,18,0.07870535930082148,0.00837706522009898,2.0555555555555554
ood_primary,F,Q2,Q2,KNN,18,0.38397054259539193,-1.1242943399499463,8.277777777777779
ood_primary,F,Q2,Q2,LightGBM,18,0.36460587351397894,-1.5679307184733706,8.61111111111111
ood_primary,F,Q2,Q2,LinearRegression,18,0.07912143286053971,0.002623253413238263,2.7222222222222223
ood_primary,F,Q2,Q2,MLP,18,0.6149643665774325,-4.258667608193073,10.055555555555555
ood_primary,F,Q2,Q2,RandomForest,18,0.1319711724832517,-0.1525901640708434,4.333333333333333
ood_primary,F,Q2,Q2,Ridge,18,0.07870535930082148,0.00837706522009898,2.0555555555555554
ood_primary,F,Q2,Q2,SVR,18,0.23329574577445655,-0.6643786287224079,6.444444444444445
ood_primary,F,Q2,Q2,XGBoost,18,0.3548007227539103,-1.5412276983829283,8.5
ood_primary,F,Q2,Q3,AutoGluon,3,0.21719595571205152,0.6513608200916307,3.6666666666666665
ood_primary,F,Q2,Q3,CatBoost,3,0.28196987875910373,0.5472748344957087,5.333333333333333
ood_primary,F,Q2,Q3,DeepSetModel-MC,3,0.6366491446736529,-0.023323739320774434,9.666666666666666
ood_primary,F,Q2,Q3,FixedRidgeLambda1,3,0.05788588558315407,0.9068917684396927,2.0
ood_primary,F,Q2,Q3,KNN,3,0.5392984084697225,0.131859919796684,8.666666666666666
ood_primary,F,Q2,Q3,LightGBM,3,0.4221091758332077,0.32070436585114753,7.333333333333333
ood_primary,F,Q2,Q3,LinearRegression,3,0.056736087406590835,0.908743129185876,1.0
ood_primary,F,Q2,Q3,MLP,3,0.7776968152431495,-0.24985184929305615,11.0
ood_primary,F,Q2,Q3,RandomForest,3,0.21621781771994283,0.6526766818290378,3.3333333333333335
ood_primary,F,Q2,Q3,Ridge,3,0.05788588558315407,0.9068917684396927,2.0
ood_primary,F,Q2,Q3,SVR,3,0.32155805023299555,0.4829535808134498,6.0
ood_primary,F,Q2,Q3,XGBoost,3,0.46452042943840555,0.25575825142213443,8.0
ood_primary,F,Q2,Q4,AutoGluon,3,0.1404605777002251,0.9861778771198209,3.0
ood_primary,F,Q2,Q4,CatBoost,3,0.3470582959685203,0.9666185840460305,6.333333333333333
ood_primary,F,Q2,Q4,DeepSetModel-MC,3,10.816747940904321,-0.048346845428544095,11.0
ood_primary,F,Q2,Q4,FixedRidgeLambda1,3,0.0282520770239735,0.9972154637246761,1.6666666666666667
ood_primary,F,Q2,Q4,KNN,3,2.4402092646152997,0.7649479636531668,10.0
ood_primary,F,Q2,Q4,LightGBM,3,0.401688168456976,0.9605908917114473,6.666666666666667
