n_train,prior_regime,method,valid_count,n_holdout,mean_mse_betaX,median_mse_betaX,std_mse_betaX,mean_rmse_betaX,mean_r2_betaX,mean_rank_mse_betaX,mean_context_window_size,mean_context_windows,base25_mse,base25_rmse,base25_r2,mse_improvement_vs_25,rmse_improvement_vs_25,r2_improvement_vs_25,relative_mse_improvement_pct,is_tabpfn_anchor
134,E,DeepSetModel-MC,3,33,1.4358284419294707,1.4569573535909974,0.24703468440667845,1.1952438700469277,-0.026600436739764265,10.666666666666666,200.0,5.0,,,,,,,,False
134,E,FixedRidgeLambda1,3,33,0.0388078280562261,0.0317226211659674,0.015574572696108895,0.19453045990591245,0.9703815449176557,1.3333333333333333,,,,,,,,,,False
134,E,KNN,3,33,0.5316902631971949,0.6288091908104256,0.169718605725177,0.7221515256805754,0.6085308940226951,6.0,,,,,,,,,,False
134,E,LightGBM,3,33,0.9103321285571221,0.8960017026339493,0.10115079340911973,0.953139263858774,0.33925563149921123,9.333333333333334,,,,,,,,,,False
134,E,LinearRegression,3,33,0.0385897707821629,0.0324062263347934,0.016028946111888483,0.19377895035847348,0.9704925341356566,1.6666666666666667,,,,,,,,,,False
134,E,MLP,3,33,1.0836378043427874,0.9073728176238384,0.34944846715368016,1.0325324043148656,0.1814960620603845,10.0,,,,,,,,,,False
134,E,RandomForest,3,33,0.42522019996418114,0.4254413474295808,0.05785432777468529,0.6510768958087061,0.6863806810941129,5.0,,,,,,,,,,False
134,E,Ridge,3,33,0.0388078280562261,0.0317226211659674,0.015574572696108895,0.19453045990591245,0.9703815449176557,1.3333333333333333,,,,,,,,,,False
134,E,SVR,3,33,0.564778924000999,0.5378439057628668,0.3165374462059896,0.7304230167461755,0.5969477455427757,6.0,,,,,,,,,,False
134,E,XGBoost,3,33,0.6728182794858735,0.6558915865459266,0.052310333215410225,0.8198480489310835,0.5053518046758754,7.666666666666667,,,,,,,,,,False
134,F,AutoGluon,3,33,0.08221122821763334,0.0344301710795763,0.09433212678799384,0.25616399731815304,0.0,4.333333333333333,,,,,,,,,,False
134,F,CatBoost,3,33,0.09923704921566423,0.0881426564144282,0.03547722884908827,0.3117991351424236,0.0,5.333333333333333,,,,,,,,,,False
134,F,DeepSetModel-MC,3,33,0.005475266561502334,0.0062293630413743,0.0032757937908978662,0.0711763873578344,0.0,1.0,200.0,5.0,,,,,,,,False
134,F,FixedRidgeLambda1,3,33,0.07245932672787721,0.0565582978284069,0.040893907816270315,0.26245544750189725,0.0,3.3333333333333335,,,,,,,,,,False
134,F,KNN,3,33,0.14275276280989188,0.1407835503132121,0.01597008508598766,0.3774348116107138,0.0,7.666666666666667,,,,,,,,,,False
134,F,LightGBM,3,33,0.2929874435648569,0.3425562722962028,0.09863366165059079,0.5354465435308913,0.0,9.333333333333334,,,,,,,,,,False
134,F,LinearRegression,3,33,0.07384095678341034,0.0579531923170482,0.041417941653964944,0.2650188024247815,0.0,4.333333333333333,,,,,,,,,,False
134,F,MLP,3,33,0.6304699637566764,0.6829592204562157,0.12078522939766478,0.791437912091808,0.0,11.0,,,,,,,,,,False
134,F,RandomForest,3,33,0.053433021229392606,0.0519310556926378,0.01146676820535667,0.2302746392343784,0.0,4.0,,,,,,,,,,False
134,F,Ridge,3,33,0.07245932672787721,0.0565582978284069,0.040893907816270315,0.26245544750189725,0.0,3.3333333333333335,,,,,,,,,,False
134,F,SVR,3,33,0.11732858880317455,0.1034099494726387,0.03345424373322235,0.3403313874728398,0.0,6.333333333333333,,,,,,,,,,False
134,F,XGBoost,3,33,0.2798880354287396,0.2902942082866463,0.03637568914859167,0.5282765101661347,0.0,9.333333333333334,,,,,,,,,,False
135,A,AutoGluon,3,33,0.45875458744938696,0.5180508523919711,0.15599481440661406,0.6699420884201824,0.9584743766979554,3.0,,,,,,,,,,False
135,A,CatBoost,3,33,1.4758166577805305,1.2557325134475108,0.4924292767619776,1.2042379285901774,0.8638746521239579,5.0,,,,,,,,,,False
135,A,DeepSetModel-MC,3,33,12.050318105973751,12.04470983887904,3.298393465662279,3.4491630659897083,-0.10536487793224697,11.0,200.0,5.0,,,,,,,,False
135,A,FixedRidgeLambda1,3,33,0.08180263015603723,0.0674397359943237,0.04511222014304417,0.2790258086894945,0.9924523811137117,1.3333333333333333,,,,,,,,,,False
135,A,KNN,3,33,3.4856398772814123,3.321745522707898,0.8918116567420951,1.8569506543673457,0.6786071821411298,10.0,,,,,,,,,,False
135,A,LightGBM,3,33,1.7861090300491977,1.6807376144042112,0.6124253299196263,1.3234610628720123,0.8367299184088889,6.0,,,,,,,,,,False
135,A,LinearRegression,3,33,0.0816243577073061,0.0710822333362442,0.04749864680205446,0.27756846493048115,0.9924320797606884,1.6666666666666667,,,,,,,,,,False
135,A,MLP,3,33,0.972133329072153,1.1085716342602714,0.347592313173661,0.9739746447517038,0.9122995438900255,4.0,,,,,,,,,,False
135,A,RandomForest,3,33,2.233005044936447,2.218647423944292,0.6025059035357596,1.485090094247937,0.7950045147441482,7.666666666666667,,,,,,,,,,False
135,A,Ridge,3,33,0.08180263015603723,0.0674397359943237,0.04511222014304417,0.2790258086894945,0.9924523811137117,1.3333333333333333,,,,,,,,,,False
135,A,SVR,3,33,3.056125121295562,2.8414757915279725,1.2000907437433879,1.7258216897995597,0.7219303546009689,8.666666666666666,,,,,,,,,,False
135,A,XGBoost,3,33,2.4266717281222405,2.499847281495042,0.7909499988040434,1.5431655201802459,0.7795464860530393,7.666666666666667,,,,,,,,,,False
136,A,AutoGluon,3,33,0.3651240003547884,0.2706923874490156,0.1828280913684767,0.5926514864902052,0.9607736474301859,3.0,,,,,,,,,,False
136,A,CatBoost,3,33,1.9245120217853227,2.0618686318704373,0.8146608721124742,1.3640200960023359,0.8026130344464809,5.666666666666667,,,,,,,,,,False
136,A,DeepSetModel-MC,3,33,9.975571087612947,9.293006372231718,2.279632586530206,3.1451040956715812,-0.02628356314564517,11.0,200.0,5.0,,,,,,,,False
136,A,FixedRidgeLambda1,3,33,0.07702001368252313,0.0833727033692064,0.015933045980917313,0.27646832830271867,0.9919859150793565,1.0,,,,,,,,,,False
136,A,KNN,3,33,4.138370228943128,3.537616931351036,1.4358099122990624,2.0150725791645865,0.5813375572578128,9.666666666666666,,,,,,,,,,False
136,A,LightGBM,3,33,1.9257381082521665,1.627554007254133,0.7928855324148397,1.3691797617821628,0.7966441133558165,6.0,,,,,,,,,,False
136,A,LinearRegression,3,33,0.08555832238543033,0.0929555446037615,0.017982237874723615,0.2913515694896239,0.9911031177748377,2.0,,,,,,,,,,False
136,A,MLP,3,33,0.9499819018218935,0.7181618900333775,0.49519573453474247,0.9542759286694839,0.8975378099197157,4.0,,,,,,,,,,False
136,A,RandomForest,3,33,2.658738969788387,2.903335545579385,0.7245962808017242,1.6195736700603944,0.7278335732392612,8.0,,,,,,,,,,False
136,A,Ridge,3,33,0.07702001368252313,0.0833727033692064,0.015933045980917313,0.27646832830271867,0.9919859150793565,1.0,,,,,,,,,,False
136,A,SVR,3,33,2.6248572564863433,2.532552289521338,0.5488414607166401,1.6143120267948226,0.7293006192008651,7.0,,,,,,,,,,False
136,A,XGBoost,3,33,3.3442947623184622,3.039719943664899,0.956342632047407,1.8167582440605958,0.6467359288494764,8.666666666666666,,,,,,,,,,False
137,F,AutoGluon,3,34,0.16093154240544175,0.1874278065144191,0.04710641610650159,0.3979591608052034,0.9864011834161998,3.0,,,,,,,,,,False
137,F,CatBoost,3,34,0.39815264355010943,0.3889144115159602,0.08037381632020675,0.6288606472735022,0.966218204332582,4.666666666666667,,,,,,,,,,False
137,F,DeepSetModel-MC,3,34,13.01372046761959,13.23821705779858,1.8353021749387999,3.6013595301805927,-0.07282832786000526,11.0,200.0,5.0,,,,,,,,False
137,F,FixedRidgeLambda1,3,34,0.06094264917815103,0.0462939658724751,0.025632045333847404,0.243507134296,0.9947173469208991,2.0,,,,,,,,,,False
137,F,KNN,3,34,3.2083765058045812,3.393030318679868,0.809473141441457,1.781088645680228,0.738243822244387,10.0,,,,,,,,,,False
137,F,LightGBM,3,34,0.545890390189195,0.5707825228267236,0.08242531732568992,0.7373857269647704,0.9539935353844847,6.666666666666667,,,,,,,,,,False
137,F,LinearRegression,3,34,0.0593988320419911,0.0455953110123581,0.02517048418399562,0.2403523378165252,0.9948498865023256,1.0,,,,,,,,,,False
137,F,MLP,3,34,0.657477355622738,0.6736928209567377,0.29065405039509634,0.7964576781969891,0.9450758741961115,7.333333333333333,,,,,,,,,,False
137,F,RandomForest,3,34,0.31637098724663454,0.3577698691140374,0.07727628584102034,0.5594132695141648,0.9741974207309324,4.333333333333333,,,,,,,,,,False
137,F,Ridge,3,34,0.06094264917815103,0.0462939658724751,0.025632045333847404,0.243507134296,0.9947173469208991,2.0,,,,,,,,,,False
137,F,SVR,3,34,1.9577689066542927,1.8371515372429748,0.2589432167208989,1.3972266447974124,0.8378534559911993,9.0,,,,,,,,,,False
137,F,XGBoost,3,34,0.6433417370565815,0.6369151493805404,0.11831587771929065,0.7998181558120744,0.9470963896055454,7.0,,,,,,,,,,False
137,H,AutoGluon,3,34,0.4134261092159092,0.3382557874104121,0.14087801851561108,0.6371799339015781,0.9584160034029733,3.0,,,,,,,,,,False
137,H,CatBoost,3,34,1.3337724797837422,1.341379325895221,0.41625248743538856,1.1451729493776355,0.8666954367762981,5.666666666666667,,,,,,,,,,False
137,H,DeepSetModel-MC,3,34,10.268389279441141,10.331887805119704,0.9246761446861155,3.202251756278615,-0.036528786655545,11.0,200.0,5.0,,,,,,,,False
137,H,FixedRidgeLambda1,3,34,0.09575878204839429,0.0790959350260702,0.05721210966220866,0.30043299731822226,0.990374825357026,1.6666666666666667,,,,,,,,,,False
137,H,KNN,3,34,2.114549317478483,2.2089154198447543,0.31026369902170975,1.4514418363544574,0.7846127921431992,8.333333333333334,,,,,,,,,,False
137,H,LightGBM,3,34,1.75734044083803,1.5157976223578589,0.46353576438383726,1.3183944245171648,0.8230080620733591,7.333333333333333,,,,,,,,,,False
137,H,LinearRegression,3,34,0.09835466790491747,0.0894808210010814,0.05654113877097019,0.3046387806250214,0.9900775729333091,1.3333333333333333,,,,,,,,,,False
137,H,MLP,3,34,0.7786700899049981,0.6621693739531799,0.22810376932911552,0.8764919636206091,0.9217491475110449,4.0,,,,,,,,,,False
137,H,RandomForest,3,34,1.2404308215511675,1.300388100580182,0.12802241180259064,1.112726163558679,0.8739146948656612,5.333333333333333,,,,,,,,,,False
137,H,Ridge,3,34,0.09575878204839429,0.0790959350260702,0.05721210966220866,0.30043299731822226,0.990374825357026,1.6666666666666667,,,,,,,,,,False
137,H,SVR,3,34,2.3381307899058466,1.945285025476534,0.9121308164614199,1.5109239414563558,0.7659771903201439,9.333333333333334,,,,,,,,,,False
137,H,XGBoost,3,34,2.092743149996276,2.0279155466299583,0.5627833754566218,1.4379194812457043,0.7902631843763585,9.0,,,,,,,,,,False
138,B,AutoGluon,3,34,0.5041320267066134,0.4777533227960517,0.049026447379453185,0.7094770195960342,0.9781203212907744,3.0,,,,,,,,,,False
138,B,CatBoost,3,34,1.6287721650347595,1.5057814930185884,0.37841348592146345,1.2706956221694803,0.9293452023216098,5.666666666666667,,,,,,,,,,False
138,B,DeepSetModel-MC,3,34,23.512894980600816,22.64476025156017,1.6759874711670522,4.846995115499451,-0.014565727885047466,11.0,200.0,5.0,,,,,,,,False
138,B,FixedRidgeLambda1,3,34,0.024481526671175032,0.0173372965869523,0.021585537129337556,0.14609955227347107,0.9989000116912181,1.0,,,,,,,,,,False
138,B,KNN,3,34,4.127798314720869,4.00928094943517,1.2776100677427153,2.0153394560574727,0.8214523686986911,8.333333333333334,,,,,,,,,,False
138,B,LightGBM,3,34,3.0144736068138456,3.0155648637957078,0.0728258618089897,1.7361394675361368,0.8695626471173922,8.333333333333334,,,,,,,,,,False
138,B,LinearRegression,3,34,0.0312663747649764,0.0233811602145664,0.025543156849082507,0.16680997575624149,0.9985981656596848,2.0,,,,,,,,,,False
138,B,MLP,3,34,0.9107863516373245,1.09735486182427,0.36687263701901573,0.9390436015227778,0.9597073906560101,4.0,,,,,,,,,,False
138,B,RandomForest,3,34,1.7508462672950726,1.9524123544289969,0.5640232945630627,1.3104229141426356,0.9229511958016241,5.666666666666667,,,,,,,,,,False
138,B,Ridge,3,34,0.024481526671175032,0.0173372965869523,0.021585537129337556,0.14609955227347107,0.9989000116912181,1.0,,,,,,,,,,False
138,B,SVR,3,34,5.370530561094744,5.157943480482079,1.189396954867268,2.3081015583922277,0.7655538147707542,10.0,,,,,,,,,,False
138,B,XGBoost,3,34,2.329851741709572,2.511401995834771,0.7860110315872543,1.51048283726335,0.8972946742968504,7.0,,,,,,,,,,False
138,E,AutoGluon,6,34,0.4964045287397725,0.40343760665918016,0.30244975893003107,0.6775548062305595,0.942760657370579,3.1666666666666665,,,,,,,,,,False
138,E,CatBoost,6,34,2.0099844056185883,1.729489118994141,0.8793336635018315,1.394575209040352,0.7669021013758899,5.166666666666667,,,,,,,,,,False
138,E,DeepSetModel-MC,6,34,8.597300726394085,8.70797631380296,1.756220394551562,2.919103584457567,-0.02033110118778365,11.0,200.0,5.0,,,,,,,,False
138,E,FixedRidgeLambda1,6,34,0.1034354028893691,0.1116471948753308,0.018840359577856645,0.32040415167627395,0.987150211992483,1.0,,,,,,,,,,False
138,E,KNN,6,34,3.2660772204518693,3.2147319867474833,0.7162043297952688,1.7984958263096071,0.602197374307992,8.166666666666666,,,,,,,,,,False
138,E,LightGBM,6,34,3.134403178423805,3.198044085217589,0.5388228682196078,1.7648960218101575,0.6188279144527337,8.333333333333334,,,,,,,,,,False
138,E,LinearRegression,6,34,0.11102959197169925,0.1167911348378321,0.017828893675524482,0.33225697867522447,0.9862307736444224,2.0,,,,,,,,,,False
138,E,MLP,6,34,0.9847495599406434,1.0317923538860967,0.20169393325487642,0.9878550500359923,0.8768312981566208,3.8333333333333335,,,,,,,,,,False
138,E,RandomForest,6,34,2.511635028805016,2.397255323790551,0.8875532621170362,1.5656989631426972,0.7076967028666051,6.833333333333333,,,,,,,,,,False
138,E,Ridge,6,34,0.1034354028893691,0.1116471948753308,0.018840359577856645,0.32040415167627395,0.987150211992483,1.0,,,,,,,,,,False
138,E,SVR,6,34,2.961906398545852,2.7509165021107345,1.3406436783573559,1.6869043880229402,0.6603308183658161,7.833333333333333,,,,,,,,,,False
138,E,XGBoost,6,34,3.1955358387839037,3.182201393591261,1.1063391394337894,1.7640001564392886,0.6202299547032769,8.666666666666666,,,,,,,,,,False
139,H,AutoGluon,3,35,1.2090478350422877,1.2964245468030071,0.7177494048267927,1.06047724556431,0.9582725291767301,3.6666666666666665,,,,,,,,,,False
139,H,CatBoost,3,35,5.045697049593225,4.929481864491389,1.627662306658259,2.226475688088814,0.8231524361464545,5.0,,,,,,,,,,False
139,H,DeepSetModel-MC,3,35,28.581137879649532,29.766067097471307,5.050547510233703,5.331664902294493,-0.019357943813681666,11.0,200.0,5.0,,,,,,,,False
139,H,FixedRidgeLambda1,3,35,0.17120481024415513,0.1672424754824281,0.017090914365430105,0.41343002155547404,0.9937464727586031,2.0,,,,,,,,,,False
139,H,KNN,3,35,6.683118511135849,7.256251549342648,2.62887046762609,2.5477635765667173,0.7681964472016055,6.666666666666667,,,,,,,,,,False
139,H,LightGBM,3,35,5.940279923463859,5.966853174819083,1.8132349061294748,2.4176969473378347,0.7914728573319233,6.666666666666667,,,,,,,,,,False
139,H,LinearRegression,3,35,0.16596251215126936,0.1669145278031008,0.012757799307167328,0.407183123139007,0.9939255133409185,1.0,,,,,,,,,,False
139,H,MLP,3,35,0.8988699212881083,0.7676728859298529,0.35250063481387356,0.9365843770323586,0.9678141076264195,3.3333333333333335,,,,,,,,,,False
139,H,RandomForest,3,35,8.374882502992078,7.792157005203043,2.9354513794521258,2.86472228779159,0.7070560039405621,8.333333333333334,,,,,,,,,,False
139,H,Ridge,3,35,0.17120481024415513,0.1672424754824281,0.017090914365430105,0.41343002155547404,0.9937464727586031,2.0,,,,,,,,,,False
139,H,SVR,3,35,9.826163707447215,12.450425227220023,4.998646692299696,3.0482629527168243,0.663379728861295,8.666666666666666,,,,,,,,,,False
139,H,XGBoost,3,35,9.655868414047744,8.220502819076774,3.3974666732351304,3.0772165815576273,0.6609343302079099,9.666666666666666,,,,,,,,,,False
140,B,AutoGluon,3,34,0.8966611579036163,0.7856419098086567,0.6045132320034617,0.9090209145739374,0.9795121487309549,3.3333333333333335,,,,,,,,,,False
140,B,CatBoost,3,34,11.188955668051747,11.071396764402676,1.7465558134156172,3.338199461061588,0.7464929708907517,5.666666666666667,,,,,,,,,,False
140,B,DeepSetModel-MC,3,34,45.40962381446392,46.13299678932541,1.3426824454762698,6.738171066038725,-0.025675503321754733,11.0,200.0,5.0,,,,,,,,False
140,B,FixedRidgeLambda1,3,34,0.15128409086366265,0.118450332347099,0.06266962219999284,0.38380676628910987,0.9965645491855005,2.0,,,,,,,,,,False
140,B,KNN,3,34,17.18325361154876,15.473557991797732,3.3533976594421326,4.132699507617786,0.6108185134016636,8.333333333333334,,,,,,,,,,False
140,B,LightGBM,3,34,9.506316732506159,8.090793633398716,3.6557600286549423,3.0473492288181103,0.7840351696107772,5.333333333333333,,,,,,,,,,False
140,B,LinearRegression,3,34,0.13189906967948403,0.1107085797583351,0.045719760356608866,0.3597723100809569,0.9970062572307086,1.0,,,,,,,,,,False
140,B,MLP,3,34,0.998864936230257,1.0778758304468308,0.42286233151353153,0.9825896268055349,0.9772519704633321,3.6666666666666665,,,,,,,,,,False
140,B,RandomForest,3,34,15.57066885654739,15.578576420522996,1.5170111230870336,3.9428368829109974,0.647565244303443,7.333333333333333,,,,,,,,,,False
140,B,Ridge,3,34,0.15128409086366265,0.118450332347099,0.06266962219999284,0.38380676628910987,0.9965645491855005,2.0,,,,,,,,,,False
140,B,SVR,3,34,21.033442461179117,20.55080069032529,3.1314256133147627,4.577837335345905,0.524492648631785,10.0,,,,,,,,,,False
140,B,XGBoost,3,34,16.35517844043125,15.746461488849672,1.857896096481742,4.039896441390744,0.6298410926357237,8.333333333333334,,,,,,,,,,False
140,D,AutoGluon,3,35,0.3457826937111137,0.2063481381114983,0.2710786136813919,0.5604148017287334,0.9761432171029377,3.0,,,,,,,,,,False
140,D,CatBoost,3,35,1.8028705542084582,1.7030179409326478,0.20741136213961464,1.3412707573541665,0.8818325327744273,5.333333333333333,,,,,,,,,,False
140,D,DeepSetModel-MC,3,35,15.415985238403238,15.513808455056637,1.6581261861942131,3.922502408762934,-0.0023849234450282666,11.0,200.0,5.0,,,,,,,,False
140,D,FixedRidgeLambda1,3,35,0.11065040157164424,0.1061792703783868,0.020128452349681834,0.3317416715673153,0.9926802765537076,1.6666666666666667,,,,,,,,,,False
140,D,KNN,3,35,4.189594838581862,4.448306209881606,0.6004132726914607,2.043189900313809,0.7256231920885364,9.333333333333334,,,,,,,,,,False
140,D,LightGBM,3,35,1.886083173873298,1.9279659893387284,0.16065116777759464,1.372502266457648,0.876959707205399,5.666666666666667,,,,,,,,,,False
140,D,LinearRegression,3,35,0.10909255846422676,0.102322699362566,0.01913457592388351,0.32947183564215704,0.9927786768003223,1.3333333333333333,,,,,,,,,,False
140,D,MLP,3,35,0.7279920458593345,0.7533962210656567,0.13957816062089015,0.8505121331048882,0.9516449004056787,4.0,,,,,,,,,,False
140,D,RandomForest,3,35,2.8398248118643052,3.0249622131676825,0.9457258872331736,1.6682303411799901,0.8170286895243835,8.333333333333334,,,,,,,,,,False
140,D,Ridge,3,35,0.11065040157164424,0.1061792703783868,0.020128452349681834,0.3317416715673153,0.9926802765537076,1.6666666666666667,,,,,,,,,,False
140,D,SVR,3,35,2.764482966590753,2.811616715455379,0.1702842033797673,1.6621408798054496,0.8196307982126777,7.333333333333333,,,,,,,,,,False
