feature_noise_level,prior_regime,method,valid_count,mean_mse_betaX,median_mse_betaX,std_mse_betaX,mean_rmse_betaX,mean_r2_betaX,mean_rank_mse_betaX,mean_processed_features,mean_selected_features,mean_feature_cap,base_mse,base_rmse,base_r2,base_rank,mse_degradation_vs_noise0,rmse_degradation_vs_noise0,r2_drop_vs_noise0,rank_change_vs_noise0,relative_mse_degradation_pct
0,C,KNN,150,3.4967682712544046,2.938606857191634,2.2960572805177746,1.769690957472795,0.5677480445971341,8.586666666666666,9.8,,,3.4967682712544046,1.769690957472795,0.5677480445971341,8.586666666666666,0.0,0.0,0.0,0.0,0.0
0,C,LightGBM,150,2.2299600228475995,2.046164196780148,1.1687987079383277,1.448155066558681,0.6622418754249972,6.52,9.8,,,2.2299600228475995,1.448155066558681,0.6622418754249972,6.52,0.0,0.0,0.0,0.0,0.0
0,C,LinearRegression,150,0.2103975743339207,0.17764843273220565,0.13804321550762466,0.43729806630949936,0.9608444534922423,1.8466666666666667,9.8,,,0.2103975743339207,0.43729806630949936,0.9608444534922423,1.8466666666666667,0.0,0.0,0.0,0.0,0.0
0,C,MLP,150,2.3510708667814275,2.141580739507976,1.5714645821296878,1.4861533619977083,0.4725521403764613,6.753333333333333,9.8,,,2.3510708667814275,1.4861533619977083,0.4725521403764613,6.753333333333333,0.0,0.0,0.0,0.0,0.0
0,C,MODEL3-ICL-MC,147,0.29833152804819824,0.2451009246283419,0.1884257168530304,0.519301267812657,0.9458546417411129,2.557823129251701,9.612244897959183,9.612244897959183,128.0,0.29833152804819824,0.519301267812657,0.9458546417411129,2.557823129251701,0.0,0.0,0.0,0.0,0.0
0,C,RandomForest,150,2.814907227192656,2.1690567051559464,2.2448250148220907,1.5573292817466167,0.6526766470866278,6.886666666666667,9.8,,,2.814907227192656,1.5573292817466167,0.6526766470866278,6.886666666666667,0.0,0.0,0.0,0.0,0.0
0,C,Ridge,150,0.20892826503985226,0.17666871478959975,0.13805652374279118,0.43558054731577756,0.9610171768700214,1.6133333333333333,9.8,,,0.20892826503985226,0.43558054731577756,0.9610171768700214,1.6133333333333333,0.0,0.0,0.0,0.0,0.0
0,C,SVR,150,2.4938052312977796,1.8986289835099925,2.1997819940216954,1.448009622708854,0.7307184627823817,6.113333333333333,9.8,,,2.4938052312977796,1.448009622708854,0.7307184627823817,6.113333333333333,0.0,0.0,0.0,0.0,0.0
0,C,XGBoost,150,3.663627884940046,2.777184597449673,3.320365328463407,1.7892556748161803,0.4428955349472583,8.6,9.8,,,3.663627884940046,1.7892556748161803,0.4428955349472583,8.6,0.0,0.0,0.0,0.0,0.0
0,D,CatBoost,150,1.8087386766095028,1.462484974361911,1.3059637036566036,1.2632391736016169,0.8260255824743313,5.413333333333333,9.84,,,1.8087386766095028,1.2632391736016169,0.8260255824743313,5.413333333333333,0.0,0.0,0.0,0.0,0.0
0,D,FixedRidgeLambda1,150,0.08367522964195594,0.0727196082708741,0.04798922880939827,0.27781223179133485,0.9899335129193254,1.6133333333333333,9.84,,,0.08367522964195594,0.27781223179133485,0.9899335129193254,1.6133333333333333,0.0,0.0,0.0,0.0,0.0
0,D,KNN,150,3.2462329542960457,3.0350680671549277,2.095076396832942,1.707226710071678,0.6863697286527487,8.986666666666666,9.84,,,3.2462329542960457,1.707226710071678,0.6863697286527487,8.986666666666666,0.0,0.0,0.0,0.0,0.0
0,D,LightGBM,150,1.825841716237361,1.6195833667241981,0.9871131522666002,1.3036423852162402,0.807508299033795,6.173333333333333,9.84,,,1.825841716237361,1.3036423852162402,0.807508299033795,6.173333333333333,0.0,0.0,0.0,0.0,0.0
0,D,LinearRegression,150,0.0844619146097638,0.0737375998934085,0.04877577514586416,0.2790996234533224,0.9897925513606951,1.8066666666666666,9.84,,,0.0844619146097638,0.2790996234533224,0.9897925513606951,1.8066666666666666,0.0,0.0,0.0,0.0,0.0
0,D,MLP,150,0.7303893856543641,0.7301066506681217,0.24920964682795918,0.8419084827944804,0.8955565948802121,4.773333333333333,9.84,,,0.7303893856543641,0.8419084827944804,0.8955565948802121,4.773333333333333,0.0,0.0,0.0,0.0,0.0
0,D,MODEL3-ICL-MC,147,0.1321384223966526,0.1156511374291071,0.0984729269679831,0.34176371329649874,0.9853299556237319,2.5714285714285716,9.714285714285714,9.714285714285714,128.0,0.1321384223966526,0.34176371329649874,0.9853299556237319,2.5714285714285716,0.0,0.0,0.0,0.0,0.0
0,D,RandomForest,150,2.717550387227162,2.2376107005975867,1.930269853965658,1.544846811852549,0.7427259316910639,7.726666666666667,9.84,,,2.717550387227162,1.544846811852549,0.7427259316910639,7.726666666666667,0.0,0.0,0.0,0.0,0.0
0,D,Ridge,150,0.08367522964195594,0.0727196082708741,0.04798922880939827,0.27781223179133485,0.9899335129193254,1.6133333333333333,9.84,,,0.08367522964195594,0.27781223179133485,0.9899335129193254,1.6133333333333333,0.0,0.0,0.0,0.0,0.0
0,D,SVR,150,2.517004599962528,2.110352908459337,1.9049098920991798,1.4769314783189642,0.7713955183394985,7.166666666666667,9.84,,,2.517004599962528,1.4769314783189642,0.7713955183394985,7.166666666666667,0.0,0.0,0.0,0.0,0.0
0,D,XGBoost,150,2.9402745883339487,2.6155132850855187,1.820193603375062,1.6312380552537527,0.7049825624511568,8.62,9.84,,,2.9402745883339487,1.6312380552537527,0.7049825624511568,8.62,0.0,0.0,0.0,0.0,0.0
0,E,AutoGluon,6,1.3709188119852966,1.4041449578967962,0.3003599641582436,1.1650657629981345,0.8085159829055542,5.0,11.333333333333334,,,1.3709188119852966,1.1650657629981345,0.8085159829055542,5.0,0.0,0.0,0.0,0.0,0.0
0,E,CatBoost,150,2.3589988216413666,1.8987020374599313,1.6996226647611985,1.4329346026098988,0.7460899643966723,5.4,10.04,,,2.3589988216413666,1.4329346026098988,0.7460899643966723,5.4,0.0,0.0,0.0,0.0,0.0
0,E,FixedRidgeLambda1,150,0.0758948146774706,0.07264840176151091,0.04289369086827987,0.2636891180183496,0.988462217683965,1.6466666666666667,10.04,,,0.0758948146774706,0.2636891180183496,0.988462217683965,1.6466666666666667,0.0,0.0,0.0,0.0,0.0
0,E,KNN,150,3.87579814423363,3.159942592224457,2.683286605757721,1.8413578597972635,0.5915336124071762,8.506666666666666,10.04,,,3.87579814423363,1.8413578597972635,0.5915336124071762,8.506666666666666,0.0,0.0,0.0,0.0,0.0
0,E,LightGBM,150,3.0021408102125324,2.824616377687524,1.7286509166746775,1.6532582206026396,0.6460513151673711,7.46,10.04,,,3.0021408102125324,1.6532582206026396,0.6460513151673711,7.46,0.0,0.0,0.0,0.0,0.0
0,E,LinearRegression,150,0.07616622691316359,0.07154094179477336,0.04358810459896799,0.2638120287825264,0.9883726948026424,1.6933333333333334,10.04,,,0.07616622691316359,0.2638120287825264,0.9883726948026424,1.6933333333333334,0.0,0.0,0.0,0.0,0.0
0,E,MLP,150,0.801122962059495,0.7826575747164928,0.26695531842031,0.8826779524107737,0.7989532276492692,4.72,10.04,,,0.801122962059495,0.8826779524107737,0.7989532276492692,4.72,0.0,0.0,0.0,0.0,0.0
0,E,MODEL3-ICL-MC,150,0.1349430526612644,0.11296502203678505,0.08649969812406275,0.3474471334165888,0.9810997453002879,2.66,10.04,10.04,128.0,0.1349430526612644,0.3474471334165888,0.9810997453002879,2.66,0.0,0.0,0.0,0.0,0.0
0,E,RandomForest,150,3.25990168847219,2.6084518955616685,2.411064751345276,1.6724985524487626,0.6686074105055109,7.273333333333333,10.04,,,3.25990168847219,1.6724985524487626,0.6686074105055109,7.273333333333333,0.0,0.0,0.0,0.0,0.0
0,E,Ridge,150,0.0758948146774706,0.07264840176151091,0.04289369086827987,0.2636891180183496,0.988462217683965,1.6466666666666667,10.04,,,0.0758948146774706,0.2636891180183496,0.988462217683965,1.6466666666666667,0.0,0.0,0.0,0.0,0.0
0,E,SVR,150,3.5174903280371193,3.000569191479765,2.689542407962179,1.733623721801757,0.6487733546729944,7.486666666666666,10.04,,,3.5174903280371193,1.733623721801757,0.6487733546729944,7.486666666666666,0.0,0.0,0.0,0.0,0.0
0,E,XGBoost,150,3.5968765021637665,3.035478568164073,2.4448347976884186,1.7829141155900463,0.5983470200671451,8.393333333333333,10.04,,,3.5968765021637665,1.7829141155900463,0.5983470200671451,8.393333333333333,0.0,0.0,0.0,0.0,0.0
0,F,CatBoost,150,0.23436638901802762,0.1879074374592033,0.16863678606419769,0.46579908734242215,0.09438935543725557,5.753333333333333,10.12,,,0.23436638901802762,0.46579908734242215,0.09438935543725557,5.753333333333333,0.0,0.0,0.0,0.0,0.0
0,F,FixedRidgeLambda1,150,0.07418448563516893,0.06069386612358875,0.046667753640949675,0.2610081738252144,0.197712164338754,1.7,10.12,,,0.07418448563516893,0.2610081738252144,0.197712164338754,1.7,0.0,0.0,0.0,0.0,0.0
0,F,KNN,150,0.7372337799233787,0.2228683042025209,1.5616086888065341,0.6822750172279755,-0.06867966841124727,7.38,10.12,,,0.7372337799233787,0.6822750172279755,-0.06867966841124727,7.38,0.0,0.0,0.0,0.0,0.0
0,F,LightGBM,150,0.3759420355794727,0.34975019046538086,0.12965202404325554,0.6045669902991816,-0.20976963683861907,8.073333333333334,10.12,,,0.3759420355794727,0.6045669902991816,-0.20976963683861907,8.073333333333334,0.0,0.0,0.0,0.0,0.0
0,F,LinearRegression,150,0.07496785593865127,0.06046234472285335,0.04673759770983672,0.2624047358952939,0.19490847455029148,2.433333333333333,10.12,,,0.07496785593865127,0.2624047358952939,0.19490847455029148,2.433333333333333,0.0,0.0,0.0,0.0,0.0
0,F,MLP,150,0.6714111091639751,0.638911132007411,0.227225392285105,0.8087909998418167,-0.7086720145107409,9.473333333333333,10.12,,,0.6714111091639751,0.8087909998418167,-0.7086720145107409,9.473333333333333,0.0,0.0,0.0,0.0,0.0
0,F,MODEL3-ICL-MC,150,0.1087654552390335,0.0872575279918485,0.09200265285543811,0.31012063086979597,0.1967556129985528,3.3466666666666667,10.12,10.12,128.0,0.1087654552390335,0.31012063086979597,0.1967556129985528,3.3466666666666667,0.0,0.0,0.0,0.0,0.0
0,F,RandomForest,150,0.13814625185051863,0.1219225500910697,0.07334074876537557,0.36055218643540227,0.19548038891980193,3.54,10.12,,,0.13814625185051863,0.36055218643540227,0.19548038891980193,3.54,0.0,0.0,0.0,0.0,0.0
0,F,Ridge,150,0.07418448563516893,0.06069386612358875,0.046667753640949675,0.2610081738252144,0.197712164338754,1.7,10.12,,,0.07418448563516893,0.2610081738252144,0.197712164338754,1.7,0.0,0.0,0.0,0.0,0.0
0,F,SVR,150,0.5031220191850637,0.15787409289331955,1.3557718829796932,0.545341787722402,0.09329311511322406,5.466666666666667,10.12,,,0.5031220191850637,0.545341787722402,0.09329311511322406,5.466666666666667,0.0,0.0,0.0,0.0,0.0
0,F,XGBoost,150,0.3584662349700602,0.32702487471638997,0.13516549840700798,0.589235851882269,-0.14318599773788487,7.833333333333333,10.12,,,0.3584662349700602,0.589235851882269,-0.14318599773788487,7.833333333333333,0.0,0.0,0.0,0.0,0.0
0,G,CatBoost,150,2349.9964721025804,12.13918825024004,25943.554460096366,11.185908490602836,-115.83206178039023,4.466666666666667,9.34,,,2349.9964721025804,11.185908490602836,-115.83206178039023,4.466666666666667,0.0,0.0,0.0,0.0,0.0
0,G,FixedRidgeLambda1,150,18999.585880935938,9.744893422340752,168316.8664959976,23.385583444479906,-757.5615388060313,3.2733333333333334,9.34,,,18999.585880935938,23.385583444479906,-757.5615388060313,3.2733333333333334,0.0,0.0,0.0,0.0,0.0
0,G,KNN,150,645.7660348379868,24.906509554693244,3337.0694409082585,12.138666754569023,-210.30747477956032,6.666666666666667,9.34,,,645.7660348379868,12.138666754569023,-210.30747477956032,6.666666666666667,0.0,0.0,0.0,0.0,0.0
0,G,LightGBM,150,33670.3647211971,42.628219297875134,344713.74046776706,32.69756427942215,-1366.0624919950963,7.7,9.34,,,33670.3647211971,32.69756427942215,-1366.0624919950963,7.7,0.0,0.0,0.0,0.0,0.0
0,G,LinearRegression,150,19294.193667949734,9.911920086395131,170896.63070075054,23.557352529718585,-769.185372351544,4.213333333333333,9.34,,,19294.193667949734,23.557352529718585,-769.185372351544,4.213333333333333,0.0,0.0,0.0,0.0,0.0
0,G,MLP,150,8554.023047931081,132.7437574691062,67596.93819168565,34.32862193977652,-591.5823897627665,9.52,9.34,,,8554.023047931081,34.32862193977652,-591.5823897627665,9.52,0.0,0.0,0.0,0.0,0.0
0,G,MODEL3-ICL-MC,150,21729.39660683908,18.943675502183858,200284.4380545397,25.970978727784292,-868.8157458613636,5.013333333333334,9.34,9.34,128.0,21729.39660683908,25.970978727784292,-868.8157458613636,5.013333333333334,0.0,0.0,0.0,0.0,0.0
0,G,RandomForest,150,24590.38615072534,19.676284266336086,277126.2935388155,28.9031474462783,-1350.3727246829078,5.92,9.34,,,24590.38615072534,28.9031474462783,-1350.3727246829078,5.92,0.0,0.0,0.0,0.0,0.0
0,G,Ridge,150,18999.585880935938,9.744893422340752,168316.8664959976,23.385583444479906,-757.5615388060313,3.2733333333333334,9.34,,,18999.585880935938,23.385583444479906,-757.5615388060313,3.2733333333333334,0.0,0.0,0.0,0.0,0.0
0,G,SVR,150,2.9004877678273333,1.8405370484151935,2.908451037587445,1.5398519862436317,0.7011944802265665,1.56,9.34,,,2.9004877678273333,1.5398519862436317,0.7011944802265665,1.56,0.0,0.0,0.0,0.0,0.0
0,G,XGBoost,150,230106.7617310689,18.211076775986335,2783337.730781457,58.66020960775241,-8764.448474069948,6.666666666666667,9.34,,,230106.7617310689,58.66020960775241,-8764.448474069948,6.666666666666667,0.0,0.0,0.0,0.0,0.0
0,H,CatBoost,150,1.6773994785594362,1.4831846473045136,1.1086723984849982,1.2289792134295672,0.7974640909164475,5.593333333333334,10.52,,,1.6773994785594362,1.2289792134295672,0.7974640909164475,5.593333333333334,0.0,0.0,0.0,0.0,0.0
0,H,FixedRidgeLambda1,150,0.07707951600543955,0.0699043504218521,0.04755297213836826,0.26374621310076746,0.9894423866159727,1.6933333333333334,10.52,,,0.07707951600543955,0.26374621310076746,0.9894423866159727,1.6933333333333334,0.0,0.0,0.0,0.0,0.0
0,H,KNN,150,3.0028539737593323,2.733559155199183,1.9384025534507607,1.638906920047413,0.675464249062361,8.906666666666666,10.52,,,3.0028539737593323,1.638906920047413,0.675464249062361,8.906666666666666,0.0,0.0,0.0,0.0,0.0
0,H,LightGBM,150,1.806847605485771,1.598492712859337,1.15762279417156,1.2857817119067712,0.7665578455101344,6.3133333333333335,10.52,,,1.806847605485771,1.2857817119067712,0.7665578455101344,6.3133333333333335,0.0,0.0,0.0,0.0,0.0
0,H,LinearRegression,150,0.07787423545323525,0.07013271891846104,0.04663489744276869,0.2656359299469002,0.9893326569422243,1.68,10.52,,,0.07787423545323525,0.2656359299469002,0.9893326569422243,1.68,0.0,0.0,0.0,0.0,0.0
0,H,MLP,150,0.7134945705908438,0.6693181499073559,0.25973351778976,0.8323192997814611,0.8201757055816817,4.74,10.52,,,0.7134945705908438,0.8323192997814611,0.8201757055816817,4.74,0.0,0.0,0.0,0.0,0.0
0,H,MODEL3-ICL-MC,150,0.12264435028251254,0.10125196309284484,0.08525385966963366,0.32882311885529525,0.9849484662349736,2.6266666666666665,10.52,10.52,128.0,0.12264435028251254,0.32882311885529525,0.9849484662349736,2.6266666666666665,0.0,0.0,0.0,0.0,0.0
0,H,RandomForest,150,2.3923200235276605,2.008987246188879,1.8237734951497777,1.4485071838812182,0.7419002448466274,7.286666666666667,10.52,,,2.3923200235276605,1.4485071838812182,0.7419002448466274,7.286666666666667,0.0,0.0,0.0,0.0,0.0
0,H,Ridge,150,0.07707951600543955,0.0699043504218521,0.04755297213836826,0.26374621310076746,0.9894423866159727,1.6933333333333334,10.52,,,0.07707951600543955,0.26374621310076746,0.9894423866159727,1.6933333333333334,0.0,0.0,0.0,0.0,0.0
0,H,SVR,150,2.663228661473974,1.9549896896708527,2.448921438988245,1.4910545783492715,0.7619335666587495,7.273333333333333,10.52,,,2.663228661473974,1.4910545783492715,0.7619335666587495,7.273333333333333,0.0,0.0,0.0,0.0,0.0
0,H,XGBoost,150,2.8890619495006042,2.3747892519960985,2.087641547081646,1.6062465606869125,0.6398374170118866,8.886666666666667,10.52,,,2.8890619495006042,1.6062465606869125,0.6398374170118866,8.886666666666667,0.0,0.0,0.0,0.0,0.0
